gaia_source_id,ra,dec,phi1,phi2,pmra,pmra_error,pmdec,pmdec_error,vel_calib,vgsr,vel_calib_std,feh50,feh_calib_std,bhb_dist
5688278291963710848,143.74134166666667,-15.688830555555557,7.784911990857423,0.006665749341600668,-1.0851304718815005,0.3211462199687958,-1.4624992361727605,0.29926881194114685,274.71253438627207,67.9133290094411,5.775299455508068,-2.115134894961481,0.3890813286972376,nan
5642449822685376512,132.29177499999997,-29.85546111111111,-9.849342928658158,-0.5032061560782705,-0.31899684256664296,0.25993719696998596,-1.4339175084956333,0.33209502696990967,255.27784995250659,20.514264193861607,12.304025419410351,-2.2517912465348484,0.7337495244409158,nan
5650977737949556224,136.20567499999999,-25.243786111111113,-4.085987662510598,-0.21775668616495167,-0.5117154086784549,0.13349448144435883,-1.421107940974392,0.16882947087287903,261.19486742596683,33.33629988084999,22.536625638851493,0.30566020419544904,0.7490989964226559,32.07390640972324
5639552029733205248,131.00719166666667,-31.99953055555556,-12.190471144996033,-1.078710494863246,-0.3820682138758065,0.04836909472942352,-1.0016694525460188,0.062157269567251205,252.59026194621475,15.310542398948712,1.0701735978227003,-2.174930110982398,0.11826607967924481,nan
5688077390573230848,143.32845833333332,-16.53625277777778,6.867293441780839,-0.17620674950504484,-0.6931163712335774,0.2943309545516968,-1.7066525802390422,0.32870063185691833,269.0570827589454,60.152142625394674,10.515074927056038,-1.6812475218863845,0.3855515176694265,nan
3769900397239081344,148.34538333333336,-10.756433333333334,14.405718229668906,-0.74770031780707,-0.9403651689199093,0.21416166424751282,-2.199110945102361,0.24391667544841766,273.8546370806357,81.94018410383117,5.394747650977827,-2.164831426804671,0.3454239357843249,nan
5641162986066822912,131.63430833333334,-30.89640277777778,-11.007763959073886,-0.755191760541527,-0.3718852300976101,0.0720352977514267,-1.1331845527382327,0.08942340314388275,255.20688085518827,19.173889272884253,2.0275443290368296,-2.4591498659154105,0.21042085574620786,nan
5648853653283530112,134.03273333333334,-27.451372222222222,-7.02767040955528,-0.11408999692136992,-0.686297341973595,0.20565174520015717,-1.2701757487165688,0.21958191692829132,251.10552434137696,19.650270701794142,6.232540880186488,-1.799662585098066,0.3078033693649113,nan
5651799867704366464,137.56902083333335,-23.21602777777778,-1.7258941962304692,0.07748128666787141,-0.6371268650488754,0.03723280131816864,-1.3937191116880574,0.031124483793973923,271.6132424487901,47.413681754208255,0.6882001376491357,-2.438338983817376,0.030870624833045604,nan
5676631234010499584,139.85125000000002,-20.487,1.728556707669411,0.0843891256449946,-0.9064633048524469,0.11071734875440598,-1.6911015878214264,0.07732877135276794,271.65852198363405,53.11725476917516,1.7813512899755395,-2.5285529624545404,0.24027468794926446,nan
5679842357718743040,139.71614583333331,-19.326858333333334,2.571208000367973,0.8918957362637576,-0.6006109568916443,0.0964217260479927,-1.7270006758274576,0.07910957932472229,269.2293485802471,52.94294959451048,3.024615820347304,-2.8993371835951605,0.3014780877660546,nan
5676205791730224256,139.3585,-20.993147222222223,1.0463762851813734,0.14067324205035872,-0.863205467576572,0.13265320658683777,-1.427773024628256,0.11956334859132767,274.54532204682255,54.87547546651396,5.716569808678975,-1.8306543283595784,0.43674603823593283,31.15823407655223
5676595706040611200,139.42057499999999,-20.767541666666666,1.2603874104853414,0.23265911349585203,-0.8993790049807568,0.15062011778354645,-1.422741023042434,0.12682883441448212,266.28426618100616,47.06535510936021,4.828296467496361,-2.1171997844649844,0.2787002856484862,nan
5679780445765880448,140.38861666666668,-19.663525,2.689258372087918,0.1838988766986487,-0.7388191811202384,0.12407787889242172,-1.5030877667989138,0.07983836531639099,277.1905611104658,60.45397922817045,1.85105340773681,-1.950443201594331,0.1698583845117011,nan
5681868315267766912,142.0982375,-17.900319444444445,5.0716257972174175,-0.045783431212026736,-0.8761691242534926,0.05356450006365776,-1.6891011111926073,0.03885806351900101,276.7609053501619,64.3284543306676,0.8754184761357321,-2.628067943250051,0.093272025598573,nan
5690835347987276672,146.46895416666666,-12.422691666666667,11.982099555962636,-0.21709255825665663,-1.4265534791976733,0.33063119649887085,-2.3330206228639314,0.43367546796798706,298.3225151519324,100.87234495724334,12.945949612996639,-3.0029868055372493,0.6113436317182775,nan
5642621621377083008,132.88964583333333,-28.717624999999998,-8.64579221940024,-0.15957079463443552,-0.6717533151766311,0.20833952724933624,-0.9549793522407384,0.2581622302532196,248.22021264031878,14.95451006156182,7.392349415196861,-2.1046020807640655,0.3376465110105822,nan
5651802268589433984,137.3910125,-23.190986111111112,-1.8078994831963193,0.22125304117093436,-0.5942245751816494,0.264308363199234,-1.591005861999623,0.2202204465866089,268.69599852840236,44.503307827111485,4.498171713733409,-1.227820828252581,0.6160198596334364,nan
5688340414370036608,142.95518333333334,-16.001872222222225,7.084104783211752,0.42956029621317593,-0.8512682575954372,0.12989744544029236,-1.9247770827513886,0.10164140909910202,270.33760188597637,62.43816657255263,6.2697410088607946,-1.849977218683208,0.40302010830530827,28.62920352192358
5648665258837003264,133.39201666666665,-28.22019166666667,-7.980779425449875,-0.1747086833950554,-0.4901939385107985,0.20265066623687744,-1.6417165473061903,0.2165008783340454,276.88497144695896,44.31072708138328,8.235547367461871,-2.51510180239418,0.413899450364258,nan
5651736675850325504,137.1379875,-23.90559166666667,-2.511605661075984,-0.0419243553089076,-0.7577967008548827,0.1914968341588974,-1.207806300298149,0.18414801359176636,259.3467657988516,33.86683917779257,5.994255689986599,-1.8721047562343447,0.5586804081791855,nan
5688340757967429248,142.98982916666665,-15.991983333333334,7.111868630790217,0.4086755770613185,-1.1771712439434485,0.2697838842868805,-1.8946267493187394,0.18718691170215607,269.7296287695547,61.8691372169591,8.269029750369663,-2.366588649180268,0.4440760855930304,nan
5690782395335674624,146.59425,-12.577427777777778,11.92758734941694,-0.4066588062409776,-1.1637923061358655,0.3185169994831085,-1.922481852838945,0.379305362701416,267.1637591845156,69.41514502170503,5.28642660519956,-2.10011338523773,0.4427776411037582,nan
5641310458062932352,131.92666666666668,-30.264175,-10.365245561437636,-0.5309502299784116,-0.41175187219080056,0.12358961999416351,-1.2650979178805177,0.15089352428913116,260.7807244210136,25.51214940968231,5.504356589882793,-3.0469290240047036,0.443452177946615,nan
5642511193480231680,132.63306666666668,-29.20266388888889,-9.160484083923398,-0.3036443196785507,-0.4031952478983505,0.059047818183898926,-1.1345083049446565,0.0685524269938469,252.84452789478252,18.927140599848457,1.4548764988612273,-1.9739082297196835,0.1310826598532944,nan
5651737912800928896,137.12390833333333,-23.85191388888889,-2.477643135545921,0.0015910661926665387,-0.6154521172900929,0.09838876128196716,-1.3165607245761546,0.0957426056265831,269.4440443015668,44.05313315404098,2.068063919969309,-2.0749620923240393,0.3817191986846031,nan
5681926280146313600,141.66136666666668,-17.767980555555557,4.928192594520704,0.366399759643937,-0.8406789631956063,0.04034237936139107,-1.7030393523391822,0.037649963051080704,275.8861602474351,63.547820623848196,0.7375725052858865,-2.5093102003772896,0.06008604441609244,nan
